X,State,date,cases,Gather,lock_down,school_close,business_close,restaurant_close,quarantine,curfew,emergdec,travel,Mask,Social_Distancing,SD_relative,M_relative,LD_relative
131337,Maine,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131355,Maine,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131373,Maine,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131391,Maine,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131409,Maine,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131427,Maine,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131445,Maine,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131463,Maine,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131481,Maine,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131499,Maine,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131517,Maine,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131535,Maine,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131553,Maine,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131571,Maine,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131589,Maine,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131607,Maine,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131625,Maine,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131643,Maine,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131661,Maine,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131679,Maine,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131697,Maine,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131715,Maine,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131733,Maine,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131751,Maine,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131769,Maine,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131787,Maine,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131805,Maine,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131823,Maine,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131841,Maine,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131859,Maine,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131877,Maine,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131895,Maine,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131913,Maine,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131931,Maine,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131949,Maine,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131967,Maine,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131985,Maine,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132003,Maine,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132021,Maine,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132039,Maine,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132057,Maine,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132075,Maine,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132093,Maine,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132111,Maine,3/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132129,Maine,3/12/20,0,GathRecomAny,0,0,0,0,0,0,0,0,0,0,0,0,0
132147,Maine,3/13/20,1,GathRecomAny,0,0,0,0,0,0,0,0,0,0,0,0,0
132165,Maine,3/14/20,1,GathRecomAny,0,0,0,0,0,0,0,0,0,0,0,0,0
132183,Maine,3/15/20,0,GathRecomAny,0,0,0,0,0,0,0,0,0,0,0,0,0
132201,Maine,3/16/20,1,GathRecomAny,0,0,0,0,0,0,0,0,0,0,0,0,0
132219,Maine,3/17/20,2,GathRecomAny,0,0,0,0,0,0,0,0,0,0,0,0,0
132237,Maine,3/18/20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132255,Maine,3/19/20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132273,Maine,3/20/20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132291,Maine,3/21/20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132309,Maine,3/22/20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132327,Maine,3/23/20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132345,Maine,3/24/20,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132363,Maine,3/25/20,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132381,Maine,3/26/20,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132399,Maine,3/27/20,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132417,Maine,3/28/20,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132435,Maine,3/29/20,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132453,Maine,3/30/20,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132471,Maine,3/31/20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132489,Maine,4/1/20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0
132507,Maine,4/2/20,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0
132525,Maine,4/3/20,19,9,1,0,0,0,0,0,0,0,0,0,0,0,1
132543,Maine,4/4/20,20,9,1,0,0,0,0,0,0,0,1,0,0,0,2
132561,Maine,4/5/20,20,9,1,0,0,0,0,0,0,0,1,0,0,1,3
132579,Maine,4/6/20,23,9,1,0,0,0,0,0,0,0,1,0,0,2,4
132597,Maine,4/7/20,23,9,1,0,0,0,0,0,0,0,1,0,0,3,5
132615,Maine,4/8/20,23,9,1,0,0,0,0,0,0,0,1,0,0,4,6
132633,Maine,4/9/20,24,9,1,0,0,0,0,0,0,0,1,0,0,5,7
132651,Maine,4/10/20,24,9,1,0,0,0,0,0,0,0,1,0,0,6,8
132669,Maine,4/11/20,27,9,1,0,0,0,0,0,0,0,1,0,0,7,9
132687,Maine,4/12/20,28,9,1,0,0,0,0,0,0,0,1,0,0,8,10
132705,Maine,4/13/20,28,9,1,0,0,0,0,0,0,0,1,0,0,9,11
132723,Maine,4/14/20,29,9,1,0,0,0,0,0,0,0,1,0,0,10,12
132741,Maine,4/15/20,31,9,1,0,0,0,0,0,0,0,1,0,0,11,13
132759,Maine,4/16/20,32,9,1,0,0,0,0,0,0,0,1,0,0,12,14
132777,Maine,4/17/20,32,9,1,0,0,0,0,0,0,0,1,0,0,13,15
132795,Maine,4/18/20,35,9,1,0,0,0,0,0,0,0,1,0,0,14,16
132813,Maine,4/19/20,35,9,1,0,0,0,0,0,0,0,1,0,0,15,17
132831,Maine,4/20/20,35,9,1,0,0,0,0,0,0,0,1,0,0,16,18
132849,Maine,4/21/20,36,9,1,0,0,0,0,0,0,0,1,0,0,17,19
132867,Maine,4/22/20,36,9,1,0,0,0,0,0,0,0,1,0,0,18,20
132885,Maine,4/23/20,37,9,1,0,0,0,0,0,0,0,1,0,0,19,21
132903,Maine,4/24/20,38,9,1,0,0,0,0,0,0,0,1,0,0,20,22
132921,Maine,4/25/20,38,9,1,0,0,0,0,0,0,0,1,0,0,21,23
132939,Maine,4/26/20,42,9,1,0,0,0,0,0,0,0,1,0,0,22,24
132957,Maine,4/27/20,42,9,1,0,0,0,0,0,0,0,1,0,0,23,25
132975,Maine,4/28/20,42,9,1,0,0,0,0,0,0,0,1,0,0,24,26
132993,Maine,4/29/20,0,9,1,0,0,0,0,0,0,0,1,0,0,25,27
133011,Maine,4/30/20,48,9,1,0,0,0,0,0,0,0,1,0,0,26,28
133029,Maine,5/1/20,52,9,1,0,0,0,0,0,0,0,1,0,0,27,29
133047,Maine,5/2/20,0,9,1,0,0,0,0,0,0,0,1,0,0,28,30
133065,Maine,5/3/20,56,9,1,0,0,0,0,0,0,0,1,0,0,29,31
133083,Maine,5/4/20,60,9,1,0,0,0,0,0,0,0,1,0,0,30,32
133101,Maine,5/5/20,0,9,1,0,0,0,0,0,0,0,1,0,0,31,33
133119,Maine,5/6/20,67,9,1,0,0,0,0,0,0,0,1,0,0,32,34
133137,Maine,5/7/20,14,9,1,0,0,0,0,0,0,0,1,0,0,33,35
133155,Maine,5/8/20,249,9,1,0,0,0,0,0,0,0,1,0,0,34,36
133173,Maine,NA,NA,9,1,0,0,0,0,1,0,0,0,1,0,NA,NA
133174,Maryland,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133200,Maryland,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133226,Maryland,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133252,Maryland,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133278,Maryland,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133304,Maryland,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133330,Maryland,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133356,Maryland,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133382,Maryland,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133408,Maryland,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133434,Maryland,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133460,Maryland,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133486,Maryland,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133512,Maryland,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133538,Maryland,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133564,Maryland,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133590,Maryland,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133616,Maryland,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133642,Maryland,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133668,Maryland,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133694,Maryland,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133720,Maryland,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133746,Maryland,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133772,Maryland,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133798,Maryland,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133824,Maryland,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133850,Maryland,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133876,Maryland,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133902,Maryland,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133928,Maryland,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133954,Maryland,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133980,Maryland,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134006,Maryland,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134032,Maryland,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134058,Maryland,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134084,Maryland,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134110,Maryland,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134136,Maryland,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134162,Maryland,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134188,Maryland,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134214,Maryland,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134240,Maryland,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134266,Maryland,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134292,Maryland,3/5/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
134318,Maryland,3/6/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
134344,Maryland,3/7/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
134370,Maryland,3/8/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
134396,Maryland,3/9/20,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
134422,Maryland,3/10/20,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0
134448,Maryland,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0
134474,Maryland,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0
134500,Maryland,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0
134526,Maryland,3/14/20,1,0,0,0,0,0,0,0,1,0,0,1,9,0,0
134552,Maryland,3/15/20,0,0,0,0,0,0,0,0,1,0,0,1,10,0,0
134578,Maryland,3/16/20,0,9,0,0,0,0,0,0,1,0,0,1,11,0,0
134604,Maryland,3/17/20,0,9,0,0,0,0,0,0,1,0,0,1,12,0,0
134630,Maryland,3/18/20,0,9,0,0,0,0,0,0,1,0,0,1,13,0,0
134656,Maryland,3/19/20,0,7,0,0,0,0,0,0,1,0,0,1,14,0,0
134682,Maryland,3/20/20,0,7,0,0,0,0,0,0,1,0,0,1,15,0,0
134708,Maryland,3/21/20,0,7,0,0,0,0,0,0,1,0,0,1,16,0,0
134734,Maryland,3/22/20,0,7,0,0,0,0,0,0,1,0,0,1,17,0,0
134760,Maryland,3/23/20,4,7,0,0,1,0,0,0,1,0,0,1,18,0,0
134786,Maryland,3/24/20,0,7,0,0,1,0,0,0,1,0,0,1,19,0,0
134812,Maryland,3/25/20,0,7,0,0,1,0,0,0,1,0,0,1,20,0,0
134838,Maryland,3/26/20,0,7,0,0,1,0,0,0,1,0,0,1,21,0,0
134864,Maryland,3/27/20,0,7,0,0,1,0,0,0,1,0,0,1,22,0,0
134890,Maryland,3/28/20,0,7,0,0,1,0,0,0,1,0,0,1,23,0,0
134916,Maryland,3/29/20,0,7,0,0,1,0,0,0,1,0,0,1,24,0,0
134942,Maryland,3/30/20,0,7,1,0,1,0,0,0,1,0,0,1,25,0,0
134968,Maryland,3/31/20,0,7,1,0,1,0,0,0,1,0,0,1,26,0,1
134994,Maryland,4/1/20,0,7,1,0,1,0,0,0,1,0,0,1,27,0,2
135020,Maryland,4/2/20,1,7,1,0,1,0,0,0,1,0,0,1,28,0,3
135046,Maryland,4/3/20,2,7,1,0,1,0,0,0,1,0,0,1,29,0,4
135072,Maryland,4/4/20,3,7,1,0,1,0,0,0,1,0,1,1,30,0,5
135098,Maryland,4/5/20,6,7,1,0,1,0,0,0,1,0,1,1,31,1,6
135124,Maryland,4/6/20,6,7,1,0,1,0,0,0,1,0,1,1,32,2,7
135150,Maryland,4/7/20,7,7,1,0,1,0,0,0,1,0,1,1,33,3,8
135176,Maryland,4/8/20,6,7,1,0,1,0,0,0,1,0,1,1,34,4,9
135202,Maryland,4/9/20,8,7,1,0,1,0,0,0,1,0,1,1,35,5,10
135228,Maryland,4/10/20,10,7,1,0,1,0,0,0,1,0,1,1,36,6,11
135254,Maryland,4/11/20,11,7,1,0,1,0,0,0,1,0,1,1,37,7,12
135280,Maryland,4/12/20,13,7,1,0,1,0,0,0,1,0,1,1,38,8,13
135306,Maryland,4/13/20,15,7,1,0,1,0,0,0,1,0,1,1,39,9,14
135332,Maryland,4/14/20,17,7,1,0,1,0,0,0,1,0,1,1,40,10,15
135358,Maryland,4/15/20,17,7,1,0,1,0,0,0,1,0,1,1,41,11,16
135384,Maryland,4/16/20,1516,7,1,0,1,0,0,0,1,0,1,1,42,12,17
135410,Maryland,4/17/20,966,7,1,0,1,0,0,0,1,0,1,1,43,13,18
135436,Maryland,4/18/20,308,7,1,0,1,0,0,0,1,0,1,1,44,14,19
135462,Maryland,4/19/20,591,7,1,0,1,0,0,0,1,0,1,1,45,15,20
135488,Maryland,4/20/20,32,7,1,0,1,0,0,0,1,0,1,1,46,16,21
135514,Maryland,4/21/20,56,7,1,0,1,0,0,0,1,0,1,1,47,17,22
135540,Maryland,4/22/20,58,7,1,0,1,0,0,0,1,0,1,1,48,18,23
135566,Maryland,4/23/20,77,7,1,0,1,0,0,0,1,0,1,1,49,19,24
135592,Maryland,4/24/20,90,7,1,0,1,0,0,0,1,0,1,1,50,20,25
135618,Maryland,4/25/20,105,7,1,0,1,0,0,0,1,0,1,1,51,21,26
135644,Maryland,4/26/20,113,7,1,0,1,0,0,0,1,0,1,1,52,22,27
135670,Maryland,4/27/20,114,7,1,0,1,0,0,0,1,0,1,1,53,23,28
135696,Maryland,4/28/20,115,7,1,0,1,0,0,0,1,0,1,1,54,24,29
135722,Maryland,4/29/20,0,7,1,0,1,0,0,0,1,0,1,1,55,25,30
135748,Maryland,4/30/20,118,7,1,0,1,0,0,0,1,0,1,1,56,26,31
135774,Maryland,5/1/20,118,7,1,0,1,0,0,0,1,0,1,1,57,27,32
135800,Maryland,5/2/20,57,7,1,0,1,0,0,0,1,0,1,1,58,28,33
135826,Maryland,5/3/20,124,7,1,0,1,0,0,0,1,0,1,1,59,29,34
135852,Maryland,5/4/20,506,7,1,0,1,0,0,0,1,0,1,1,60,30,35
135878,Maryland,5/5/20,3430,7,1,0,1,0,0,0,1,0,1,1,61,31,36
135904,Maryland,5/6/20,0,7,1,0,1,0,0,0,1,0,1,1,62,32,37
135930,Maryland,5/7/20,0,7,1,0,1,0,0,0,1,0,1,1,63,33,38
135956,Maryland,5/8/20,143,7,1,0,1,0,0,0,1,0,1,1,64,34,39
135982,Massachusetts,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135999,Massachusetts,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136016,Massachusetts,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136033,Massachusetts,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136050,Massachusetts,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136067,Massachusetts,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136084,Massachusetts,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136101,Massachusetts,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136118,Massachusetts,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136135,Massachusetts,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136152,Massachusetts,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136169,Massachusetts,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136186,Massachusetts,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136203,Massachusetts,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136220,Massachusetts,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136237,Massachusetts,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136254,Massachusetts,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136271,Massachusetts,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136288,Massachusetts,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136305,Massachusetts,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136322,Massachusetts,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136339,Massachusetts,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136356,Massachusetts,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136373,Massachusetts,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136390,Massachusetts,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136407,Massachusetts,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136424,Massachusetts,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136441,Massachusetts,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136458,Massachusetts,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136475,Massachusetts,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136492,Massachusetts,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136509,Massachusetts,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136526,Massachusetts,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136543,Massachusetts,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136560,Massachusetts,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136577,Massachusetts,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136594,Massachusetts,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136611,Massachusetts,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136628,Massachusetts,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136645,Massachusetts,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136662,Massachusetts,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136679,Massachusetts,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136696,Massachusetts,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136713,Massachusetts,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136730,Massachusetts,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136747,Massachusetts,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136764,Massachusetts,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136781,Massachusetts,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136798,Massachusetts,3/10/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
136815,Massachusetts,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
136832,Massachusetts,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
136849,Massachusetts,3/13/20,0,3,0,0,0,0,0,0,1,0,0,1,3,0,0
136867,Massachusetts,3/14/20,1,9,0,0,0,0,0,0,1,0,0,1,4,0,0
136884,Massachusetts,3/15/20,1,9,0,0,0,0,0,0,1,0,0,1,5,0,0
136901,Massachusetts,3/16/20,1,9,0,0,0,0,0,0,1,0,0,1,6,0,0
136918,Massachusetts,3/17/20,43,9,0,0,0,1,0,0,1,0,0,1,7,0,0
136937,Massachusetts,3/18/20,2,6,0,0,0,1,0,0,1,0,0,1,8,0,0
136954,Massachusetts,3/19/20,5,6,0,0,0,1,0,0,1,0,0,1,9,0,0
136971,Massachusetts,3/20/20,9,6,0,0,0,1,0,0,1,0,0,1,10,0,0
136988,Massachusetts,3/21/20,11,6,0,0,0,1,0,0,1,0,0,1,11,0,0
137005,Massachusetts,3/22/20,24,6,0,0,0,1,0,0,1,0,0,1,12,0,0
137022,Massachusetts,3/23/20,25,6,0,0,1,1,0,0,1,0,0,1,13,0,0
137039,Massachusetts,3/24/20,37,6,1,0,1,1,0,0,1,0,0,1,14,0,0
137058,Massachusetts,3/25/20,67,7,1,0,1,1,0,0,1,0,0,1,15,0,1
137075,Massachusetts,3/26/20,67,7,1,0,1,1,0,0,1,0,0,1,16,0,2
137092,Massachusetts,3/27/20,0,7,1,0,1,1,1,0,1,0,0,1,17,0,3
137109,Massachusetts,3/28/20,133,7,1,0,1,1,1,0,1,0,0,1,18,0,4
137126,Massachusetts,3/29/20,148,7,1,0,1,1,1,0,1,0,0,1,19,0,5
137143,Massachusetts,3/30/20,173,7,1,0,1,1,1,0,1,0,0,1,20,0,6
137160,Massachusetts,3/31/20,191,7,1,0,1,1,1,0,1,0,0,1,21,0,7
137177,Massachusetts,4/1/20,255,7,1,0,1,1,1,0,1,0,0,1,22,0,8
137194,Massachusetts,4/2/20,283,7,1,0,1,1,1,0,1,0,0,1,23,0,9
137211,Massachusetts,4/3/20,314,7,1,0,1,1,1,0,1,0,0,1,24,0,10
137228,Massachusetts,4/4/20,330,7,1,0,1,1,1,0,1,0,1,1,25,0,11
137245,Massachusetts,4/5/20,347,7,1,0,1,1,1,0,1,0,1,1,26,1,12
137262,Massachusetts,4/6/20,383,7,1,0,1,1,1,0,1,0,1,1,27,2,13
137279,Massachusetts,4/7/20,405,7,1,0,1,1,1,0,1,0,1,1,28,3,14
137296,Massachusetts,4/8/20,423,7,1,0,1,1,1,0,1,0,1,1,29,4,15
137313,Massachusetts,4/9/20,444,7,1,0,1,1,1,0,1,0,1,1,30,5,16
137330,Massachusetts,4/10/20,464,7,1,0,1,1,1,0,1,0,1,1,31,6,17
137347,Massachusetts,4/11/20,480,7,1,0,1,1,1,0,1,0,1,1,32,7,18
137364,Massachusetts,4/12/20,501,7,1,0,1,1,1,0,1,0,1,1,33,8,19
137381,Massachusetts,4/13/20,502,7,1,0,1,1,1,0,1,0,1,1,34,9,20
137398,Massachusetts,4/14/20,514,7,1,0,1,1,1,0,1,0,1,1,35,10,21
137415,Massachusetts,4/15/20,530,7,1,0,1,1,1,0,1,0,1,1,36,11,22
137432,Massachusetts,4/16/20,550,7,1,0,1,1,1,0,1,0,1,1,37,12,23
137449,Massachusetts,4/17/20,573,7,1,0,1,1,1,0,1,0,1,1,38,13,24
137466,Massachusetts,4/18/20,590,7,1,0,1,1,1,0,1,0,1,1,39,14,25
137483,Massachusetts,4/19/20,632,7,1,0,1,1,1,0,1,0,1,1,40,15,26
137500,Massachusetts,4/20/20,632,7,1,0,1,1,1,0,1,0,1,1,41,16,27
137517,Massachusetts,4/21/20,2533,7,1,0,1,1,1,0,1,0,1,1,42,17,28
137534,Massachusetts,4/22/20,678,7,1,0,1,1,1,0,1,0,1,1,43,18,29
137551,Massachusetts,4/23/20,708,7,1,0,1,1,1,0,1,0,1,1,44,19,30
137568,Massachusetts,4/24/20,747,7,1,0,1,1,1,0,1,0,1,1,45,20,31
137585,Massachusetts,4/25/20,756,7,1,0,1,1,1,0,1,0,1,1,46,21,32
137602,Massachusetts,4/26/20,772,7,1,0,1,1,1,0,1,0,1,1,47,22,33
137619,Massachusetts,4/27/20,798,7,1,0,1,1,1,0,1,0,1,1,48,23,34
137636,Massachusetts,4/28/20,820,7,1,0,1,1,1,0,1,0,1,1,49,24,35
137653,Massachusetts,4/29/20,27,7,1,0,1,1,1,0,1,0,1,1,50,25,36
137670,Massachusetts,4/30/20,860,7,1,0,1,1,1,0,1,0,1,1,51,26,37
137687,Massachusetts,5/1/20,902,7,1,0,1,1,1,0,1,0,1,1,52,27,38
137704,Massachusetts,5/2/20,29,7,1,0,1,1,1,0,1,0,1,1,53,28,39
