"","State","Countynames","Code","FIPS","old_pop"
"1195","Maryland","Cecil ","MD",24015,220905
"1196","Maryland","Charles ","MD",24017,268023
"1197","Maryland","Dorchester ","MD",24019,94339
"1198","Maryland","Frederick ","MD",24021,485330
"1199","Maryland","Garrett ","MD",24023,87236
"1200","Maryland","Harford ","MD",24025,552211
"1201","Maryland","Howard ","MD",24027,579282
"1202","Maryland","Kent ","MD",24029,68588
"1203","Maryland","Montgomery ","MD",24031,2155396
"1204","Maryland","Prince George's ","MD",24033,1610223
"1205","Maryland","Queen Anne's ","MD",24035,125416
"1206","Maryland","Somerset ","MD",24039,59927
"1207","Maryland","St. Mary's ","MD",24037,198641
"1208","Maryland","Talbot ","MD",24041,139566
"1209","Maryland","Washington ","MD",24043,350231
"1210","Maryland","Wicomico ","MD",24045,221289
"1211","Maryland","Worcester ","MD",24047,188271
"1212","Massachusetts","Barnstable ","MA",25001,846744
"1213","Massachusetts","Berkshire ","MA",25003,397751
"1214","Massachusetts","Bristol ","MA",25005,1304047
"1215","Massachusetts","Dukes ","MA",25007,52679
"1216","Massachusetts","Essex ","MA",25009,1813951
"1217","Massachusetts","Franklin ","MA",25011,206176
"1218","Massachusetts","Hampden ","MA",25013,1090325
"1219","Massachusetts","Hampshire ","MA",25015,366229
"1220","Massachusetts","Middlesex ","MA",25017,3361405
"1221","Massachusetts","Nantucket ","MA",25019,22731
"1222","Massachusetts","Norfolk ","MA",25021,1626365
"1223","Massachusetts","Plymouth ","MA",25023,1237157
"1224","Massachusetts","Suffolk ","MA",25025,1308072
"1225","Massachusetts","Worcester ","MA",25027,1773030
"1226","Michigan","Alcona ","MI",26001,51268
"1227","Michigan","Alger ","MI",26003,32335
"1228","Michigan","Allegan ","MI",26005,258501
"1229","Michigan","Alpena ","MI",26007,91097
"1230","Michigan","Antrim ","MI",26009,83951
"1231","Michigan","Arenac ","MI",26011,51718
"1232","Michigan","Baraga ","MI",26013,25185
"1233","Michigan","Barry ","MI",26015,152488
"1234","Michigan","Bay ","MI",26017,289626
"1235","Michigan","Benzie ","MI",26019,60089
"1236","Michigan","Berrien ","MI",26021,416732
"1237","Michigan","Branch ","MI",26023,109526
"1238","Michigan","Calhoun ","MI",26025,331178
"1239","Michigan","Cass ","MI",26027,146619
"1240","Michigan","Charlevoix ","MI",26029,83869
"1241","Michigan","Cheboygan ","MI",26031,92194
"1242","Michigan","Chippewa ","MI",26033,92747
"1243","Michigan","Clare ","MI",26035,99758
"1244","Michigan","Clinton ","MI",26037,176017
"1245","Michigan","Crawford ","MI",26039,47758
"1246","Michigan","Delta ","MI",26041,116745
"1247","Michigan","Dickinson ","MI",26043,78357
"1248","Michigan","Eaton ","MI",26045,270602
"1249","Michigan","Emmet ","MI",26047,96399
"1250","Michigan","Genesee ","MI",26049,982964
"1251","Michigan","Gladwin ","MI",26051,92400
"1252","Michigan","Gogebic ","MI",26053,54229
"1253","Michigan","Grand Traverse ","MI",26055,236059
"1254","Michigan","Gratiot ","MI",26057,98674
"1255","Michigan","Hillsdale ","MI",26059,122743
"1256","Michigan","Houghton ","MI",26061,86867
"1257","Michigan","Huron ","MI",26063,109165
"1258","Michigan","Ingham ","MI",26065,537273
"1259","Michigan","Ionia ","MI",26067,129999
"1260","Michigan","Iosco ","MI",26069,102448
"1261","Michigan","Iron ","MI",26071,47145
"1262","Michigan","Isabella ","MI",26073,119792
"1263","Michigan","Jackson ","MI",26075,385720
"1264","Michigan","Kalamazoo ","MI",26077,531030
"1265","Michigan","Kalkaska ","MI",26079,48922
"1266","Michigan","Kent ","MI",26081,1197144
"1267","Michigan","Keweenaw ","MI",26083,9327
"1268","Michigan","Lake ","MI",26085,45419
"1269","Michigan","Lapeer ","MI",26087,215764
"1270","Michigan","Leelanau ","MI",26089,85902
"1271","Michigan","Lenawee ","MI",26091,251796
"1272","Michigan","Livingston ","MI",26093,422961
"1273","Michigan","Luce ","MI",26095,18575
"1274","Michigan","Mackinac ","MI",26097,40356
"1275","Michigan","Macomb ","MI",26099,2023335
"1276","Michigan","Manistee ","MI",26101,84290
"1277","Michigan","Marquette ","MI",26103,171997
"1278","Michigan","Mason ","MI",26105,91237
"1279","Michigan","Mecosta ","MI",26107,108138
"1280","Michigan","Menominee ","MI",26109,75902
"1281","Michigan","Midland ","MI",26111,205408
"1282","Michigan","Missaukee ","MI",26113,42436
"1283","Michigan","Monroe ","MI",26115,364320
"1284","Michigan","Montcalm ","MI",26117,151376
"1285","Michigan","Montmorency ","MI",26119,40916
"1286","Michigan","Muskegon ","MI",26121,400999
"1287","Michigan","Newaygo ","MI",26123,127080
"1288","Michigan","Oakland ","MI",26125,2852684
"1289","Michigan","Oceana ","MI",26127,74884
"1290","Michigan","Ogemaw ","MI",26129,74789
"1291","Michigan","Ontonagon ","MI",26131,28535
"1292","Michigan","Osceola ","MI",26133,66334
"1293","Michigan","Oscoda ","MI",26135,31822
"1294","Michigan","Otsego ","MI",26137,69068
"1295","Michigan","Ottawa ","MI",26139,556324
"1296","Michigan","Presque Isle ","MI",26141,54060
"1297","Michigan","Roscommon ","MI",26143,106225
"1298","Michigan","Saginaw ","MI",26145,504247
"1299","Michigan","Sanilac ","MI",26151,121904
"1300","Michigan","Schoolcraft ","MI",26153,29383
"1301","Michigan","Shiawassee ","MI",26155,172297
"1302","Michigan","St. Clair ","MI",26147,408200
"1303","Michigan","St. Joseph ","MI",26149,150931
"1304","Michigan","Tuscola ","MI",26157,148051
"1305","Michigan","Van Buren ","MI",26159,185925
"1306","Michigan","Washtenaw ","MI",26161,669347
"1307","Michigan","Wayne ","MI",26163,3860138
"1308","Michigan","Wexford ","MI",26165,86333
"1309","Minnesota","Aitkin ","MN",27001,68924
"1310","Minnesota","Anoka ","MN",27003,643936
"1311","Minnesota","Becker ","MN",27005,95144
"1312","Minnesota","Beltrami ","MN",27007,99728
"1313","Minnesota","Benton ","MN",27009,76781
"1314","Minnesota","Big Stone ","MN",27011,18367
"1315","Minnesota","Blue Earth ","MN",27013,126111
"1316","Minnesota","Brown ","MN",27015,73329
"1317","Minnesota","Carlton ","MN",27017,86697
"1318","Minnesota","Carver ","MN",27019,156394
"1319","Minnesota","Cass ","MN",27021,99552
"1320","Minnesota","Chippewa ","MN",27023,35613
"1321","Minnesota","Chisago ","MN",27025,112952
"1322","Minnesota","Clay ","MN",27027,115704
"1323","Minnesota","Clearwater ","MN",27029,25183
"1324","Minnesota","Cook ","MN",27031,19458
"1325","Minnesota","Cottonwood ","MN",27033,36211
"1326","Minnesota","Crow Wing ","MN",27035,189586
"1327","Minnesota","Dakota ","MN",27037,779025
"1328","Minnesota","Dodge ","MN",27039,41311
"1329","Minnesota","Douglas ","MN",27041,112290
"1330","Minnesota","Faribault ","MN",27043,45486
"1331","Minnesota","Fillmore ","MN",27045,60807
"1332","Minnesota","Freeborn ","MN",27047,94266
"1333","Minnesota","Goodhue ","MN",27049,123607
"1334","Minnesota","Grant ","MN",27051,19571
"1335","Minnesota","Hennepin ","MN",27053,2375087
"1336","Minnesota","Houston ","MN",27055,53888
"1337","Minnesota","Hubbard ","MN",27057,70353
"1338","Minnesota","Isanti ","MN",27059,82726
"1339","Minnesota","Itasca ","MN",27061,142482
"1340","Minnesota","Jackson ","MN",27063,30275
"1341","Minnesota","Kanabec ","MN",27065,44928
"1342","Minnesota","Kandiyohi ","MN",27067,110098
"1343","Minnesota","Kittson ","MN",27069,15086
"1344","Minnesota","Koochiching ","MN",27071,42523
"1345","Minnesota","Lake ","MN",27075,37469
"1346","Minnesota","Lake of the Woods ","MN",27077,13206
"1347","Minnesota","Le Sueur ","MN",27079,67779
"1348","Minnesota","Lincoln ","MN",27081,19693
"1349","Minnesota","Lyon ","MN",27083,55895
"1350","Minnesota","Mahnomen ","MN",27087,13733
"1351","Minnesota","Marshall ","MN",27089,27768
"1352","Minnesota","Martin ","MN",27091,64560
"1353","Minnesota","McLeod ","MN",27085,89621
"1354","Minnesota","Meeker ","MN",27093,62479
"1355","Minnesota","Mille Lacs ","MN",27095,65194
"1356","Minnesota","Morrison ","MN",27097,86696
"1357","Minnesota","Mower ","MN",27099,102495
"1358","Minnesota","Murray ","MN",27101,29056
"1359","Minnesota","Nicollet ","MN",27103,71881
"1360","Minnesota","Nobles ","MN",27105,51393
"1361","Minnesota","Norman ","MN",27107,20263
"1362","Minnesota","Olmsted ","MN",27109,314137
"1363","Minnesota","Otter Tail ","MN",27111,188215
"1364","Minnesota","Pennington ","MN",27113,35175
"1365","Minnesota","Pine ","MN",27115,80282
"1366","Minnesota","Pipestone ","MN",27117,27143
"1367","Minnesota","Polk ","MN",27119,80708
"1368","Minnesota","Pope ","MN",27121,36143
"1369","Minnesota","Ramsey ","MN",27123,1074469
"1370","Minnesota","Red Lake ","MN",27125,11257
"1371","Minnesota","Redwood ","MN",27127,46183
"1372","Minnesota","Renville ","MN",27129,44122
"1373","Minnesota","Rice ","MN",27131,135545
"1374","Minnesota","Rock ","MN",27133,26852
"1375","Minnesota","Roseau ","MN",27135,36777
"1376","Minnesota","Scott ","MN",27139,202903
"1377","Minnesota","Sherburne ","MN",27141,142717
"1378","Minnesota","Sibley ","MN",27143,38189
"1379","Minnesota","St. Louis ","MN",27137,533040
"1380","Minnesota","Stearns ","MN",27145,313478
"1381","Minnesota","Steele ","MN",27147,86807
"1382","Minnesota","Stevens ","MN",27149,23437
"1383","Minnesota","Swift ","MN",27151,29098
"1384","Minnesota","Todd ","MN",27153,70642
"1385","Minnesota","Traverse ","MN",27155,12079
"1386","Minnesota","Wabasha ","MN",27157,61606
"1387","Minnesota","Wadena ","MN",27159,41168
"1388","Minnesota","Waseca ","MN",27161,46338
"1389","Minnesota","Washington ","MN",27163,495214
"1390","Minnesota","Watonwan ","MN",27165,31068
"1391","Minnesota","Wilkin ","MN",27167,17336
"1392","Minnesota","Winona ","MN",27169,115933
"1393","Minnesota","Wright ","MN",27171,221869
"1394","Minnesota","Yellow Medicine ","MN",27173,28916
"1395","Mississippi","Adams ","MS",28001,82964
"1396","Mississippi","Alcorn ","MS",28003,93624
"1397","Mississippi","Amite ","MS",28005,39082
"1398","Mississippi","Attala ","MS",28007,50933
"1399","Mississippi","Benton ","MS",28009,21743
"1400","Mississippi","Bolivar ","MS",28011,71084
"1401","Mississippi","Calhoun ","MS",28013,38571
"1402","Mississippi","Carroll ","MS",28015,31206
"1403","Mississippi","Chickasaw ","MS",28017,41175
"1404","Mississippi","Choctaw ","MS",28019,24238
"1405","Mississippi","Claiborne ","MS",28021,20392
"1406","Mississippi","Clarke ","MS",28023,44584
"1407","Mississippi","Clay ","MS",28025,49784
"1408","Mississippi","Coahoma ","MS",28027,51318
"1409","Mississippi","Copiah ","MS",28029,68405
"1410","Mississippi","Covington ","MS",28031,45850
"1411","Mississippi","DeSoto ","MS",28033,307614
"1412","Mississippi","Forrest ","MS",28035,142812
"1413","Mississippi","Franklin ","MS",28037,21159
"1414","Mississippi","George ","MS",28039,48982
"1415","Mississippi","Greene ","MS",28041,28194
"1416","Mississippi","Grenada ","MS",28043,53209
"1417","Mississippi","Hancock ","MS",28045,119552
"1418","Mississippi","Harrison ","MS",28047,400187
"1419","Mississippi","Hinds ","MS",28049,466248
"1420","Mississippi","Holmes ","MS",28051,38044
"1421","Mississippi","Humphreys ","MS",28053,19515
"1422","Mississippi","Issaquena ","MS",28055,3097
"1423","Mississippi","Itawamba ","MS",28057,57884
"1424","Mississippi","Jackson ","MS",28059,305433
"1425","Mississippi","Jasper ","MS",28061,45131
"1426","Mississippi","Jefferson ","MS",28063,16782
"1427","Mississippi","Jefferson Davis ","MS",28065,34061
"1428","Mississippi","Jones ","MS",28067,160419
"1429","Mississippi","Kemper ","MS",28069,26859
"1430","Mississippi","Lafayette ","MS",28071,88598
"1431","Mississippi","Lamar ","MS",28073,109929
"1432","Mississippi","Lauderdale ","MS",28075,183139
"1433","Mississippi","Lawrence ","MS",28077,31622
"1434","Mississippi","Leake ","MS",28079,50916
"1435","Mississippi","Lee ","MS",28081,177658
"1436","Mississippi","Leflore ","MS",28083,61165
"1437","Mississippi","Lincoln ","MS",28085,82195
"1438","Mississippi","Lowndes ","MS",28087,130483
"1439","Mississippi","Madison ","MS",28089,188714
"1440","Mississippi","Marion ","MS",28091,63538
"1441","Mississippi","Marshall ","MS",28093,84449
"1442","Mississippi","Monroe ","MS",28095,95006
"1443","Mississippi","Montgomery ","MS",28097,29572
"1444","Mississippi","Neshoba ","MS",28099,66155
"1445","Mississippi","Newton ","MS",28101,50778
"1446","Mississippi","Noxubee ","MS",28103,24970
"1447","Mississippi","Oktibbeha ","MS",28105,75133
"1448","Mississippi","Panola ","MS",28107,75174
"1449","Mississippi","Pearl River ","MS",28109,140575
"1450","Mississippi","Perry ","MS",28111,29576
"1451","Mississippi","Pike ","MS",28113,94110
"1452","Mississippi","Pontotoc ","MS",28115,64994
"1453","Mississippi","Prentiss ","MS",28117,63191
"1454","Mississippi","Quitman ","MS",28119,18129
"1455","Mississippi","Rankin ","MS",28121,303270
"1456","Mississippi","Scott ","MS",28123,60204
"1457","Mississippi","Sharkey ","MS",28125,11839
"1458","Mississippi","Simpson ","MS",28127,65267
"1459","Mississippi","Smith ","MS",28129,41968
"1460","Mississippi","Stone ","MS",28131,39450
"1461","Mississippi","Sunflower ","MS",28133,50610
"1462","Mississippi","Tallahatchie ","MS",28135,30008
"1463","Mississippi","Tate ","MS",28137,64151
"1464","Mississippi","Tippah ","MS",28139,51596
"1465","Mississippi","Tishomingo ","MS",28141,55511
"1466","Mississippi","Tunica ","MS",28143,17687
"1467","Mississippi","Union ","MS",28145,64887
"1468","Mississippi","Walthall ","MS",28147,39181
"1469","Mississippi","Warren ","MS",28149,108670
"1470","Mississippi","Washington ","MS",28151,106018
"1471","Mississippi","Wayne ","MS",28153,47765
"1472","Mississippi","Webster ","MS",28155,25034
"1473","Mississippi","Wilkinson ","MS",28157,21892
"1474","Mississippi","Winston ","MS",28159,50559
"1475","Mississippi","Yalobusha ","MS",28161,34511
"1476","Mississippi","Yazoo ","MS",28163,53792
"1477","Missouri","Adair ","MO",29001,51592
"1478","Missouri","Andrew ","MO",29003,44831
"1479","Missouri","Atchison ","MO",29005,18435
"1480","Missouri","Audrain ","MO",29007,63202
"1481","Missouri","Barry ","MO",29009,101142
"1482","Missouri","Barton ","MO",29011,32918
"1483","Missouri","Bates ","MO",29013,45240
"1484","Missouri","Benton ","MO",29015,78817
"1485","Missouri","Bollinger ","MO",29017,34159
"1486","Missouri","Boone ","MO",29019,285890
"1487","Missouri","Buchanan ","MO",29021,200115
"1488","Missouri","Butler ","MO",29023,113672
"1489","Missouri","Caldwell ","MO",29025,25091
"1490","Missouri","Callaway ","MO",29027,98083
"1491","Missouri","Camden ","MO",29029,166534
"1492","Missouri","Cape Girardeau ","MO",29031,178385
"1493","Missouri","Carroll ","MO",29033,26651
"1494","Missouri","Carter ","MO",29035,16976
"1495","Missouri","Cass ","MO",29037,231149
"1496","Missouri","Cedar ","MO",29039,45957
"1497","Missouri","Chariton ","MO",29041,24910
"1498","Missouri","Christian ","MO",29043,173183
"1499","Missouri","Clark ","MO",29045,19858
"1500","Missouri","Clay ","MO",29047,458643
"1501","Missouri","Clinton ","MO",29049,52407
"1502","Missouri","Cole ","MO",29051,168562
"1503","Missouri","Cooper ","MO",29053,43382
"1504","Missouri","Crawford ","MO",29055,64581
"1505","Missouri","Dade ","MO",29057,24931
"1506","Missouri","Dallas ","MO",29059,46725
"1507","Missouri","Daviess ","MO",29061,23506
"1508","Missouri","DeKalb ","MO",29063,28097
"1509","Missouri","Dent ","MO",29065,46042
"1510","Missouri","Douglas ","MO",29067,43942
"1511","Missouri","Dunklin ","MO",29069,79994
"1512","Missouri","Franklin ","MO",29071,239990
"1513","Missouri","Gasconade ","MO",29073,46312
"1514","Missouri","Gentry ","MO",29075,18906
"1515","Missouri","Greene ","MO",29077,639863
"1516","Missouri","Grundy ","MO",29079,30172
"1517","Missouri","Harrison ","MO",29081,26500
"1518","Missouri","Henry ","MO",29083,66112
"1519","Missouri","Hickory ","MO",29085,42473
"1520","Missouri","Holt ","MO",29087,15363
"1521","Missouri","Howard ","MO",29089,26177
"1522","Missouri","Howell ","MO",29091,109016
"1523","Missouri","Iron ","MO",29093,30540
"1524","Missouri","Jasper ","MO",29097,254240
"1525","Missouri","Jefferson ","MO",29099,456654
"1526","Missouri","Johnson ","MO",29101,94600
"1527","Missouri","Knox ","MO",29103,12098
"1528","Missouri","Laclede ","MO",29105,88715
"1529","Missouri","Lafayette ","MO",29107,85657
"1530","Missouri","Lawrence ","MO",29109,97693
"1531","Missouri","Lewis ","MO",29111,25886
"1532","Missouri","Lincoln ","MO",29113,104004
"1533","Missouri","Linn ","MO",29115,36201
"1534","Missouri","Livingston ","MO",29117,41215
"1535","Missouri","Macon ","MO",29121,46723
"1536","Missouri","Madison ","MO",29123,33124
"1537","Missouri","Maries ","MO",29125,26000
"1538","Missouri","Marion ","MO",29127,71929
"1539","Missouri","McDonald ","MO",29119,49431
"1540","Missouri","Mercer ","MO",29129,10991
"1541","Missouri","Miller ","MO",29131,64772
"1542","Missouri","Mississippi ","MO",29133,33874
"1543","Missouri","Moniteau ","MO",29135,34850
"1544","Missouri","Monroe ","MO",29137,26871
"1545","Missouri","Montgomery ","MO",29139,33965
"1546","Missouri","Morgan ","MO",29141,68373
"1547","Missouri","New Madrid ","MO",29143,48101
"1548","Missouri","Newton ","MO",29145,145542
"1549","Missouri","Nodaway ","MO",29147,46818
"1550","Missouri","Oregon ","MO",29149,34299
"1551","Missouri","Osage ","MO",29151,33148
"1552","Missouri","Ozark ","MO",29153,35622
"1553","Missouri","Pemiscot ","MO",29155,41413
"1554","Missouri","Perry ","MO",29157,47550
"1555","Missouri","Pettis ","MO",29159,97993
"1556","Missouri","Phelps ","MO",29161,100391
"1557","Missouri","Pike ","MO",29163,45640
"1558","Missouri","Platte ","MO",29165,193382
"1559","Missouri","Polk ","MO",29167,78430
"1560","Missouri","Pulaski ","MO",29169,64590
"1561","Missouri","Putnam ","MO",29171,16294
"1562","Missouri","Ralls ","MO",29173,29377
"1563","Missouri","Randolph ","MO",29175,57779
"1564","Missouri","Ray ","MO",29177,58238
"1565","Missouri","Reynolds ","MO",29179,20258
"1566","Missouri","Ripley ","MO",29181,39425
"1567","Missouri","Saline ","MO",29195,58639
"1568","Missouri","Schuyler ","MO",29197,12543
"1569","Missouri","Scotland ","MO",29199,12797
"1570","Missouri","Scott ","MO",29201,96236
"1571","Missouri","Shannon ","MO",29203,24554
"1572","Missouri","Shelby ","MO",29205,18069
"1573","Missouri","St. Charles ","MO",29183,766754
"1574","Missouri","St. Clair ","MO",29185,34737
"1575","Missouri","St. Francois ","MO",29187,149830
"1576","Missouri","St. Louis ","MO",29189,2476227
"1577","Missouri","Ste. Genevieve ","MO",29186,48101
"1578","Missouri","Stoddard ","MO",29207,82180
"1579","Missouri","Stone ","MO",29209,128558
"1580","Missouri","Sullivan ","MO",29211,17760
"1581","Missouri","Taney ","MO",29213,153251
"1582","Missouri","Texas ","MO",29215,73692
"1583","Missouri","Vernon ","MO",29217,55493
"1584","Missouri","Warren ","MO",29219,80947
"1585","Missouri","Washington ","MO",29221,58298
"1586","Missouri","Wayne ","MO",29223,43654
"1587","Missouri","Webster ","MO",29225,81180
"1588","Missouri","Worth ","MO",29227,7128
"1589","Missouri","Wright ","MO",29229,50637
"1590","Montana","Beaverhead ","MT",30001,27467
"1591","Montana","Big Horn ","MT",30003,23703
"1592","Montana","Blaine ","MT",30005,14576
"1593","Montana","Broadwater ","MT",30007,18126
"1594","Montana","Carbon ","MT",30009,35211
"1595","Montana","Carter ","MT",30011,4236
"1596","Montana","Cascade ","MT",30013,205518
"1597","Montana","Chouteau ","MT",30015,16312
"1598","Montana","Custer ","MT",30017,32632
"1599","Montana","Daniels ","MT",30019,6395
"1600","Montana","Dawson ","MT",30021,24756
"1601","Montana","Deer Lodge ","MT",30023,29392
"1602","Montana","Fallon ","MT",30025,7673
"1603","Montana","Fergus ","MT",30027,38316
"1604","Montana","Flathead ","MT",30029,251241
"1605","Montana","Gallatin ","MT",30031,173078
"1606","Montana","Garfield ","MT",30033,4105
"1607","Montana","Glacier ","MT",30035,23914
"1608","Montana","Golden Valley ","MT",30037,2993
"1609","Montana","Granite ","MT",30039,12889
"1610","Montana","Hill ","MT",30041,35010
"1611","Montana","Jefferson ","MT",30043,34021
"1612","Montana","Judith Basin ","MT",30045,6898
"1613","Montana","Lake ","MT",30047,85590
"1614","Montana","Lewis and Clark ","MT",30049,166753
"1615","Montana","Liberty ","MT",30051,6912
"1616","Montana","Lincoln ","MT",30053,72196
"1617","Montana","Madison ","MT",30057,30451
"1618","Montana","McCone ","MT",30055,6029
"1619","Montana","Meagher ","MT",30059,7159
"1620","Montana","Mineral ","MT",30061,16035
"1621","Montana","Missoula ","MT",30063,239561
"1622","Montana","Musselshell ","MT",30065,16023
"1623","Montana","Park ","MT",30067,48067
"1624","Montana","Petroleum ","MT",30069,1675
"1625","Montana","Phillips ","MT",30071,12898
"1626","Montana","Pondera ","MT",30073,17374
"1627","Montana","Powder River ","MT",30075,6343
"1628","Montana","Powell ","MT",30077,19487
"1629","Montana","Prairie ","MT",30079,4868
"1630","Montana","Ravalli ","MT",30081,138488
"1631","Montana","Richland ","MT",30083,24052
"1632","Montana","Roosevelt ","MT",30085,19097
"1633","Montana","Rosebud ","MT",30087,19909
"1634","Montana","Sanders ","MT",30089,44876
"1635","Montana","Sheridan ","MT",30091,11536
"1636","Montana","Silver Bow ","MT",30093,90612
"1637","Montana","Stillwater ","MT",30095,28154
"1638","Montana","Sweet Grass ","MT",30097,12396
"1639","Montana","Teton ","MT",30099,18890
"1640","Montana","Toole ","MT",30101,12454
"1641","Montana","Treasure ","MT",30103,2627
"1642","Montana","Valley ","MT",30105,23785
"1643","Montana","Wheatland ","MT",30107,7210
"1644","Montana","Wibaux ","MT",30109,3521
"1645","Montana","Yellowstone ","MT",30111,359663
"1646","Nebraska","Adams ","NE",31001,77575
"1647","Nebraska","Antelope ","NE",31003,21099
"1648","Nebraska","Arthur ","NE",31005,1387
"1649","Nebraska","Banner ","NE",31007,2314
"1650","Nebraska","Blaine ","NE",31009,1513
"1651","Nebraska","Boone ","NE",31011,16810
"1652","Nebraska","Box Butte ","NE",31013,29117
"1653","Nebraska","Boyd ","NE",31015,8025
"1654","Nebraska","Brown ","NE",31017,10819
"1655","Nebraska","Buffalo ","NE",31019,95506
"1656","Nebraska","Burt ","NE",31021,22501
"1657","Nebraska","Butler ","NE",31023,23774
"1658","Nebraska","Cass ","NE",31025,62458
"1659","Nebraska","Cedar ","NE",31027,25956
"1660","Nebraska","Chase ","NE",31029,11652
"1661","Nebraska","Cherry ","NE",31031,17777
"1662","Nebraska","Cheyenne ","NE",31033,25019
"1663","Nebraska","Clay ","NE",31035,18099
"1664","Nebraska","Colfax ","NE",31037,21249
"1665","Nebraska","Cuming ","NE",31039,27473
"1666","Nebraska","Custer ","NE",31041,33643
"1667","Nebraska","Dakota ","NE",31043,39339
"1668","Nebraska","Dawes ","NE",31045,22568
"1669","Nebraska","Dawson ","NE",31047,54615
"1670","Nebraska","Deuel ","NE",31049,6543
"1671","Nebraska","Dixon ","NE",31051,16629
"1672","Nebraska","Dodge ","NE",31053,99376
"1673","Nebraska","Douglas ","NE",31055,988208
"1674","Nebraska","Dundy ","NE",31057,6520
"1675","Nebraska","Fillmore ","NE",31059,18642
"1676","Nebraska","Franklin ","NE",31061,11312
"1677","Nebraska","Frontier ","NE",31063,8416
"1678","Nebraska","Furnas ","NE",31065,16579
"1679","Nebraska","Gage ","NE",31067,63376
"1680","Nebraska","Garden ","NE",31069,7521
"1681","Nebraska","Garfield ","NE",31071,7787
"1682","Nebraska","Gosper ","NE",31073,6713
"1683","Nebraska","Grant ","NE",31075,2006
"1684","Nebraska","Greeley ","NE",31077,8391
"1685","Nebraska","Hall ","NE",31079,128404
"1686","Nebraska","Hamilton ","NE",31081,24588
"1687","Nebraska","Harlan ","NE",31083,12290
"1688","Nebraska","Hayes ","NE",31085,3117
"1689","Nebraska","Hitchcock ","NE",31087,9962
"1690","Nebraska","Holt ","NE",31089,31772
"1691","Nebraska","Hooker ","NE",31091,2841
"1692","Nebraska","Howard ","NE",31093,18621
"1693","Nebraska","Jefferson ","NE",31095,24503
"1694","Nebraska","Johnson ","NE",31097,13699
"1695","Nebraska","Kearney ","NE",31099,18176
"1696","Nebraska","Keith ","NE",31101,28210
"1697","Nebraska","Keya Paha ","NE",31103,3117
"1698","Nebraska","Kimball ","NE",31105,12177
"1699","Nebraska","Knox ","NE",31107,28895
"1700","Nebraska","Lancaster ","NE",31109,571573
"1701","Nebraska","Lincoln ","NE",31111,92952
"1702","Nebraska","Logan ","NE",31113,2257
"1703","Nebraska","Loup ","NE",31115,2319
"1704","Nebraska","Madison ","NE",31119,81001
"1705","Nebraska","McPherson ","NE",31117,1554
"1706","Nebraska","Merrick ","NE",31121,22089
"1707","Nebraska","Morrill ","NE",31123,14337
"1708","Nebraska","Nance ","NE",31125,10886
"1709","Nebraska","Nemaha ","NE",31127,19704
"1710","Nebraska","Nuckolls ","NE",31129,16220
"1711","Nebraska","Otoe ","NE",31131,44323
"1712","Nebraska","Pawnee ","NE",31133,10375
"1713","Nebraska","Perkins ","NE",31135,9206
"1714","Nebraska","Phelps ","NE",31137,25893
"1715","Nebraska","Pierce ","NE",31139,19358
"1716","Nebraska","Platte ","NE",31141,77689
"1717","Nebraska","Polk ","NE",31143,16494
"1718","Nebraska","Red Willow ","NE",31145,30973
"1719","Nebraska","Richardson ","NE",31147,27435
"1720","Nebraska","Rock ","NE",31149,5351
"1721","Nebraska","Saline ","NE",31151,31444
"1722","Nebraska","Sarpy ","NE",31153,272418
"1723","Nebraska","Saunders ","NE",31155,53697
"1724","Nebraska","Scotts Bluff ","NE",31157,96208
"1725","Nebraska","Seward ","NE",31159,40583
"1726","Nebraska","Sheridan ","NE",31161,18303
"1727","Nebraska","Sherman ","NE",31163,11086
"1728","Nebraska","Sioux ","NE",31165,4407
"1729","Nebraska","Stanton ","NE",31167,14444
"1730","Nebraska","Thayer ","NE",31169,18663
"1731","Nebraska","Thomas ","NE",31171,2326
"1732","Nebraska","Thurston ","NE",31173,12857
"1733","Nebraska","Valley ","NE",31175,14390
"1734","Nebraska","Washington ","NE",31177,49921
"1735","Nebraska","Wayne ","NE",31179,20502
"1736","Nebraska","Webster ","NE",31181,12066
"1737","Nebraska","Wheeler ","NE",31183,2685
"1738","Nebraska","York ","NE",31185,38164
"1739","Nevada","Carso","NV",32510,151451
"1740","Nevada","Churchill ","NV",32001,62882
"1741","Nevada","Clark ","NV",32003,4137288
"1742","Nevada","Douglas ","NV",32005,169442
"1743","Nevada","Elko ","NV",32007,83272
"1744","Nevada","Esmeralda ","NV",32009,3428
"1745","Nevada","Eureka ","NV",32011,4744
"1746","Nevada","Humboldt ","NV",32013,32155
"1747","Nevada","Lander ","NV",32015,12292
"1748","Nevada","Lincoln ","NV",32017,16125
"1749","Nevada","Lyon ","NV",32019,149146
"1750","Nevada","Mineral ","NV",32021,16506
"1751","Nevada","Nye ","NV",32023,169518
"1752","Nevada","Pershing ","NV",32027,14621
"1753","Nevada","Storey ","NV",32029,15264
"1754","Nevada","Washoe ","NV",32031,974184
"1755","Nevada","White Pine ","NV",32033,24327
"1756","New Hampshire","Belknap ","NH",33001,180002
"1757","New Hampshire","Carroll ","NH",33003,172644
"1758","New Hampshire","Cheshire ","NH",33005,201731
"1759","New Hampshire","Coos ","NH",33007,104036
"1760","New Hampshire","Grafton ","NH",33009,244137
"1761","New Hampshire","Hillsborough ","NH",33011,874649
