"","Code","State","FIPS","Countynames"
"1913","NJ","New Jersey",34001,"Atlantic "
"1914","NJ","New Jersey",34003,"Bergen "
"1915","NJ","New Jersey",34005,"Burlington "
"1916","NJ","New Jersey",34007,"Camden "
"1917","NJ","New Jersey",34009,"Cape May "
"1918","NJ","New Jersey",34011,"Cumberland "
"1919","NJ","New Jersey",34013,"Essex "
"1920","NJ","New Jersey",34015,"Gloucester "
"1921","NJ","New Jersey",34017,"Hudson "
"1922","NJ","New Jersey",34019,"Hunterdon "
"1923","NJ","New Jersey",34021,"Mercer "
"1924","NJ","New Jersey",34023,"Middlesex "
"1925","NJ","New Jersey",34025,"Monmouth "
"1926","NJ","New Jersey",34027,"Morris "
"1927","NJ","New Jersey",34029,"Ocean "
"1928","NJ","New Jersey",34031,"Passaic "
"1929","NJ","New Jersey",34033,"Salem "
"1930","NJ","New Jersey",34035,"Somerset "
"1931","NJ","New Jersey",34037,"Sussex "
"1932","NJ","New Jersey",34039,"Union "
"1933","NJ","New Jersey",34041,"Warren "
"1934","NM","New Mexico",35001,"Bernalillo "
"1935","NM","New Mexico",35003,"Catron "
"1936","NM","New Mexico",35005,"Chaves "
"1937","NM","New Mexico",35006,"Cibola "
"1938","NM","New Mexico",35007,"Colfax "
"1939","NM","New Mexico",35009,"Curry "
"1940","NM","New Mexico",35011,"De Baca "
"1941","NM","New Mexico",35013,"Doña Ana "
"1942","NM","New Mexico",35015,"Eddy "
"1943","NM","New Mexico",35017,"Grant "
"1944","NM","New Mexico",35019,"Guadalupe "
"1945","NM","New Mexico",35021,"Harding "
"1946","NM","New Mexico",35023,"Hidalgo "
"1947","NM","New Mexico",35025,"Lea "
"1948","NM","New Mexico",35027,"Lincoln "
"1949","NM","New Mexico",35028,"Los Alamos "
"1950","NM","New Mexico",35029,"Luna "
"1951","NM","New Mexico",35031,"McKinley "
"1952","NM","New Mexico",35033,"Mora "
"1953","NM","New Mexico",35035,"Otero "
"1954","NM","New Mexico",35037,"Quay "
"1955","NM","New Mexico",35039,"Rio Arriba "
"1956","NM","New Mexico",35041,"Roosevelt "
"1957","NM","New Mexico",35043,"Sandoval "
"1958","NM","New Mexico",35045,"San Juan "
"1959","NM","New Mexico",35047,"San Miguel "
"1960","NM","New Mexico",35049,"Santa Fe "
"1961","NM","New Mexico",35051,"Sierra "
"1962","NM","New Mexico",35053,"Socorro "
"1963","NM","New Mexico",35055,"Taos "
"1964","NM","New Mexico",35057,"Torrance "
"1965","NM","New Mexico",35059,"Union "
"1966","NM","New Mexico",35061,"Valencia "
"1967","NV","Nevada",32001,"Churchill "
"1968","NV","Nevada",32003,"Clark "
"1969","NV","Nevada",32005,"Douglas "
"1970","NV","Nevada",32007,"Elko "
"1971","NV","Nevada",32009,"Esmeralda "
"1972","NV","Nevada",32011,"Eureka "
"1973","NV","Nevada",32013,"Humboldt "
"1974","NV","Nevada",32015,"Lander "
"1975","NV","Nevada",32017,"Lincoln "
"1976","NV","Nevada",32019,"Lyon "
"1977","NV","Nevada",32021,"Mineral "
"1978","NV","Nevada",32023,"Nye "
"1979","NV","Nevada",32027,"Pershing "
"1980","NV","Nevada",32029,"Storey "
"1981","NV","Nevada",32031,"Washoe "
"1982","NV","Nevada",32033,"White Pine "
"1983","NV","Nevada",32510,"Carso"
"1984","NY","New York",0,"New York City Unall"
"1985","NY","New York",36001,"Albany "
"1986","NY","New York",36003,"Allegany "
"1987","NY","New York",36005,"Bronx "
"1988","NY","New York",36007,"Broome "
"1989","NY","New York",36009,"Cattaraugus "
"1990","NY","New York",36011,"Cayuga "
"1991","NY","New York",36013,"Chautauqua "
"1992","NY","New York",36015,"Chemung "
"1993","NY","New York",36017,"Chenango "
"1994","NY","New York",36019,"Clinton "
"1995","NY","New York",36021,"Columbia "
"1996","NY","New York",36023,"Cortland "
"1997","NY","New York",36025,"Delaware "
"1998","NY","New York",36027,"Dutchess "
"1999","NY","New York",36029,"Erie "
"2000","NY","New York",36031,"Essex "
"2001","NY","New York",36033,"Franklin "
"2002","NY","New York",36035,"Fulton "
"2003","NY","New York",36037,"Genesee "
"2004","NY","New York",36039,"Greene "
"2005","NY","New York",36041,"Hamilton "
"2006","NY","New York",36043,"Herkimer "
"2007","NY","New York",36045,"Jefferson "
"2008","NY","New York",36047,"Kings "
"2009","NY","New York",36049,"Lewis "
"2010","NY","New York",36051,"Livingston "
"2011","NY","New York",36053,"Madison "
"2012","NY","New York",36055,"Monroe "
"2013","NY","New York",36057,"Montgomery "
"2014","NY","New York",36059,"Nassau "
"2015","NY","New York",36061,"New York "
"2016","NY","New York",36063,"Niagara "
"2017","NY","New York",36065,"Oneida "
"2018","NY","New York",36067,"Onondaga "
"2019","NY","New York",36069,"Ontario "
"2020","NY","New York",36071,"Orange "
"2021","NY","New York",36073,"Orleans "
"2022","NY","New York",36075,"Oswego "
"2023","NY","New York",36077,"Otsego "
"2024","NY","New York",36079,"Putnam "
"2025","NY","New York",36081,"Queens "
"2026","NY","New York",36083,"Rensselaer "
"2027","NY","New York",36085,"Richmond "
"2028","NY","New York",36087,"Rockland "
"2029","NY","New York",36089,"St. Lawrence "
"2030","NY","New York",36091,"Saratoga "
"2031","NY","New York",36093,"Schenectady "
"2032","NY","New York",36095,"Schoharie "
"2033","NY","New York",36097,"Schuyler "
"2034","NY","New York",36099,"Seneca "
"2035","NY","New York",36101,"Steuben "
"2036","NY","New York",36103,"Suffolk "
"2037","NY","New York",36105,"Sullivan "
"2038","NY","New York",36107,"Tioga "
"2039","NY","New York",36109,"Tompkins "
"2040","NY","New York",36111,"Ulster "
"2041","NY","New York",36113,"Warren "
"2042","NY","New York",36115,"Washington "
"2043","NY","New York",36117,"Wayne "
"2044","NY","New York",36119,"Westchester "
"2045","NY","New York",36121,"Wyoming "
"2046","NY","New York",36123,"Yates "
"2047","OH","Ohio",39001,"Adams "
"2048","OH","Ohio",39003,"Allen "
"2049","OH","Ohio",39005,"Ashland "
"2050","OH","Ohio",39007,"Ashtabula "
"2051","OH","Ohio",39009,"Athens "
"2052","OH","Ohio",39011,"Auglaize "
"2053","OH","Ohio",39013,"Belmont "
"2054","OH","Ohio",39015,"Brown "
"2055","OH","Ohio",39017,"Butler "
"2056","OH","Ohio",39019,"Carroll "
"2057","OH","Ohio",39021,"Champaign "
"2058","OH","Ohio",39023,"Clark "
"2059","OH","Ohio",39025,"Clermont "
"2060","OH","Ohio",39027,"Clinton "
"2061","OH","Ohio",39029,"Columbiana "
"2062","OH","Ohio",39031,"Coshocton "
"2063","OH","Ohio",39033,"Crawford "
"2064","OH","Ohio",39035,"Cuyahoga "
"2065","OH","Ohio",39037,"Darke "
"2066","OH","Ohio",39039,"Defiance "
"2067","OH","Ohio",39041,"Delaware "
"2068","OH","Ohio",39043,"Erie "
"2069","OH","Ohio",39045,"Fairfield "
"2070","OH","Ohio",39047,"Fayette "
"2071","OH","Ohio",39049,"Franklin "
"2072","OH","Ohio",39051,"Fulton "
"2073","OH","Ohio",39053,"Gallia "
"2074","OH","Ohio",39055,"Geauga "
"2075","OH","Ohio",39057,"Greene "
"2076","OH","Ohio",39059,"Guernsey "
"2077","OH","Ohio",39061,"Hamilton "
"2078","OH","Ohio",39063,"Hancock "
"2079","OH","Ohio",39065,"Hardin "
"2080","OH","Ohio",39067,"Harrison "
"2081","OH","Ohio",39069,"Henry "
"2082","OH","Ohio",39071,"Highland "
"2083","OH","Ohio",39073,"Hocking "
"2084","OH","Ohio",39075,"Holmes "
"2085","OH","Ohio",39077,"Huron "
"2086","OH","Ohio",39079,"Jackson "
"2087","OH","Ohio",39081,"Jefferson "
"2088","OH","Ohio",39083,"Knox "
"2089","OH","Ohio",39085,"Lake "
"2090","OH","Ohio",39087,"Lawrence "
"2091","OH","Ohio",39089,"Licking "
"2092","OH","Ohio",39091,"Logan "
"2093","OH","Ohio",39093,"Lorain "
"2094","OH","Ohio",39095,"Lucas "
"2095","OH","Ohio",39097,"Madison "
"2096","OH","Ohio",39099,"Mahoning "
"2097","OH","Ohio",39101,"Marion "
"2098","OH","Ohio",39103,"Medina "
"2099","OH","Ohio",39105,"Meigs "
"2100","OH","Ohio",39107,"Mercer "
"2101","OH","Ohio",39109,"Miami "
"2102","OH","Ohio",39111,"Monroe "
"2103","OH","Ohio",39113,"Montgomery "
"2104","OH","Ohio",39115,"Morgan "
"2105","OH","Ohio",39117,"Morrow "
"2106","OH","Ohio",39119,"Muskingum "
"2107","OH","Ohio",39121,"Noble "
"2108","OH","Ohio",39123,"Ottawa "
"2109","OH","Ohio",39125,"Paulding "
"2110","OH","Ohio",39127,"Perry "
"2111","OH","Ohio",39129,"Pickaway "
"2112","OH","Ohio",39131,"Pike "
"2113","OH","Ohio",39133,"Portage "
"2114","OH","Ohio",39135,"Preble "
"2115","OH","Ohio",39137,"Putnam "
"2116","OH","Ohio",39139,"Richland "
"2117","OH","Ohio",39141,"Ross "
"2118","OH","Ohio",39143,"Sandusky "
"2119","OH","Ohio",39145,"Scioto "
"2120","OH","Ohio",39147,"Seneca "
"2121","OH","Ohio",39149,"Shelby "
"2122","OH","Ohio",39151,"Stark "
"2123","OH","Ohio",39153,"Summit "
"2124","OH","Ohio",39155,"Trumbull "
"2125","OH","Ohio",39157,"Tuscarawas "
"2126","OH","Ohio",39159,"Union "
"2127","OH","Ohio",39161,"Van Wert "
"2128","OH","Ohio",39163,"Vinton "
"2129","OH","Ohio",39165,"Warren "
"2130","OH","Ohio",39167,"Washington "
"2131","OH","Ohio",39169,"Wayne "
"2132","OH","Ohio",39171,"Williams "
"2133","OH","Ohio",39173,"Wood "
"2134","OH","Ohio",39175,"Wyandot "
"2135","OK","Oklahoma",40001,"Adair "
"2136","OK","Oklahoma",40003,"Alfalfa "
"2137","OK","Oklahoma",40005,"Atoka "
"2138","OK","Oklahoma",40007,"Beaver "
"2139","OK","Oklahoma",40009,"Beckham "
"2140","OK","Oklahoma",40011,"Blaine "
"2141","OK","Oklahoma",40013,"Bryan "
"2142","OK","Oklahoma",40015,"Caddo "
"2143","OK","Oklahoma",40017,"Canadian "
"2144","OK","Oklahoma",40019,"Carter "
"2145","OK","Oklahoma",40021,"Cherokee "
"2146","OK","Oklahoma",40023,"Choctaw "
"2147","OK","Oklahoma",40025,"Cimarron "
"2148","OK","Oklahoma",40027,"Cleveland "
"2149","OK","Oklahoma",40029,"Coal "
"2150","OK","Oklahoma",40031,"Comanche "
"2151","OK","Oklahoma",40033,"Cotton "
"2152","OK","Oklahoma",40035,"Craig "
"2153","OK","Oklahoma",40037,"Creek "
"2154","OK","Oklahoma",40039,"Custer "
"2155","OK","Oklahoma",40041,"Delaware "
"2156","OK","Oklahoma",40043,"Dewey "
"2157","OK","Oklahoma",40045,"Ellis "
"2158","OK","Oklahoma",40047,"Garfield "
"2159","OK","Oklahoma",40049,"Garvin "
"2160","OK","Oklahoma",40051,"Grady "
"2161","OK","Oklahoma",40053,"Grant "
"2162","OK","Oklahoma",40055,"Greer "
"2163","OK","Oklahoma",40057,"Harmon "
"2164","OK","Oklahoma",40059,"Harper "
"2165","OK","Oklahoma",40061,"Haskell "
"2166","OK","Oklahoma",40063,"Hughes "
"2167","OK","Oklahoma",40065,"Jackson "
"2168","OK","Oklahoma",40067,"Jefferson "
"2169","OK","Oklahoma",40069,"Johnston "
"2170","OK","Oklahoma",40071,"Kay "
"2171","OK","Oklahoma",40073,"Kingfisher "
"2172","OK","Oklahoma",40075,"Kiowa "
"2173","OK","Oklahoma",40077,"Latimer "
"2174","OK","Oklahoma",40079,"Le Flore "
"2175","OK","Oklahoma",40081,"Lincoln "
"2176","OK","Oklahoma",40083,"Logan "
"2177","OK","Oklahoma",40085,"Love "
"2178","OK","Oklahoma",40087,"McClain "
"2179","OK","Oklahoma",40089,"McCurtain "
"2180","OK","Oklahoma",40091,"McIntosh "
"2181","OK","Oklahoma",40093,"Major "
"2182","OK","Oklahoma",40095,"Marshall "
"2183","OK","Oklahoma",40097,"Mayes "
"2184","OK","Oklahoma",40099,"Murray "
"2185","OK","Oklahoma",40101,"Muskogee "
"2186","OK","Oklahoma",40103,"Noble "
"2187","OK","Oklahoma",40105,"Nowata "
"2188","OK","Oklahoma",40107,"Okfuskee "
"2189","OK","Oklahoma",40109,"Oklahoma "
"2190","OK","Oklahoma",40111,"Okmulgee "
"2191","OK","Oklahoma",40113,"Osage "
"2192","OK","Oklahoma",40115,"Ottawa "
"2193","OK","Oklahoma",40117,"Pawnee "
"2194","OK","Oklahoma",40119,"Payne "
"2195","OK","Oklahoma",40121,"Pittsburg "
"2196","OK","Oklahoma",40123,"Pontotoc "
"2197","OK","Oklahoma",40125,"Pottawatomie "
"2198","OK","Oklahoma",40127,"Pushmataha "
"2199","OK","Oklahoma",40129,"Roger Mills "
"2200","OK","Oklahoma",40131,"Rogers "
"2201","OK","Oklahoma",40133,"Seminole "
"2202","OK","Oklahoma",40135,"Sequoyah "
"2203","OK","Oklahoma",40137,"Stephens "
"2204","OK","Oklahoma",40139,"Texas "
"2205","OK","Oklahoma",40141,"Tillman "
"2206","OK","Oklahoma",40143,"Tulsa "
"2207","OK","Oklahoma",40145,"Wagoner "
"2208","OK","Oklahoma",40147,"Washington "
"2209","OK","Oklahoma",40149,"Washita "
"2210","OK","Oklahoma",40151,"Woods "
"2211","OK","Oklahoma",40153,"Woodward "
"2212","OR","Oregon",41001,"Baker "
"2213","OR","Oregon",41003,"Benton "
"2214","OR","Oregon",41005,"Clackamas "
"2215","OR","Oregon",41007,"Clatsop "
"2216","OR","Oregon",41009,"Columbia "
"2217","OR","Oregon",41011,"Coos "
"2218","OR","Oregon",41013,"Crook "
"2219","OR","Oregon",41015,"Curry "
"2220","OR","Oregon",41017,"Deschutes "
"2221","OR","Oregon",41019,"Douglas "
"2222","OR","Oregon",41021,"Gilliam "
"2223","OR","Oregon",41023,"Grant "
"2224","OR","Oregon",41025,"Harney "
"2225","OR","Oregon",41027,"Hood River "
"2226","OR","Oregon",41029,"Jackson "
"2227","OR","Oregon",41031,"Jefferson "
"2228","OR","Oregon",41033,"Josephine "
"2229","OR","Oregon",41035,"Klamath "
"2230","OR","Oregon",41037,"Lake "
"2231","OR","Oregon",41039,"Lane "
"2232","OR","Oregon",41041,"Lincoln "
"2233","OR","Oregon",41043,"Linn "
"2234","OR","Oregon",41045,"Malheur "
"2235","OR","Oregon",41047,"Marion "
"2236","OR","Oregon",41049,"Morrow "
"2237","OR","Oregon",41051,"Multnomah "
"2238","OR","Oregon",41053,"Polk "
"2239","OR","Oregon",41055,"Sherman "
"2240","OR","Oregon",41057,"Tillamook "
"2241","OR","Oregon",41059,"Umatilla "
"2242","OR","Oregon",41061,"Union "
"2243","OR","Oregon",41063,"Wallowa "
"2244","OR","Oregon",41065,"Wasco "
"2245","OR","Oregon",41067,"Washington "
"2246","OR","Oregon",41069,"Wheeler "
"2247","OR","Oregon",41071,"Yamhill "
"2248","PA","Pennsylvania",42001,"Adams "
"2249","PA","Pennsylvania",42003,"Allegheny "
"2250","PA","Pennsylvania",42005,"Armstrong "
"2251","PA","Pennsylvania",42007,"Beaver "
"2252","PA","Pennsylvania",42009,"Bedford "
"2253","PA","Pennsylvania",42011,"Berks "
"2254","PA","Pennsylvania",42013,"Blair "
"2255","PA","Pennsylvania",42015,"Bradford "
"2256","PA","Pennsylvania",42017,"Bucks "
"2257","PA","Pennsylvania",42019,"Butler "
"2258","PA","Pennsylvania",42021,"Cambria "
"2259","PA","Pennsylvania",42023,"Cameron "
"2260","PA","Pennsylvania",42025,"Carbon "
"2261","PA","Pennsylvania",42027,"Centre "
"2262","PA","Pennsylvania",42029,"Chester "
"2263","PA","Pennsylvania",42031,"Clarion "
"2264","PA","Pennsylvania",42033,"Clearfield "
"2265","PA","Pennsylvania",42035,"Clinton "
"2266","PA","Pennsylvania",42037,"Columbia "
"2267","PA","Pennsylvania",42039,"Crawford "
"2268","PA","Pennsylvania",42041,"Cumberland "
"2269","PA","Pennsylvania",42043,"Dauphin "
"2270","PA","Pennsylvania",42045,"Delaware "
"2271","PA","Pennsylvania",42047,"Elk "
"2272","PA","Pennsylvania",42049,"Erie "
"2273","PA","Pennsylvania",42051,"Fayette "
"2274","PA","Pennsylvania",42053,"Forest "
"2275","PA","Pennsylvania",42055,"Franklin "
"2276","PA","Pennsylvania",42057,"Fulton "
"2277","PA","Pennsylvania",42059,"Greene "
"2278","PA","Pennsylvania",42061,"Huntingdon "
"2279","PA","Pennsylvania",42063,"Indiana "
"2280","PA","Pennsylvania",42065,"Jefferson "
"2281","PA","Pennsylvania",42067,"Juniata "
"2282","PA","Pennsylvania",42069,"Lackawanna "
"2283","PA","Pennsylvania",42071,"Lancaster "
"2284","PA","Pennsylvania",42073,"Lawrence "
"2285","PA","Pennsylvania",42075,"Lebanon "
"2286","PA","Pennsylvania",42077,"Lehigh "
"2287","PA","Pennsylvania",42079,"Luzerne "
"2288","PA","Pennsylvania",42081,"Lycoming "
"2289","PA","Pennsylvania",42083,"McKean "
"2290","PA","Pennsylvania",42085,"Mercer "
"2291","PA","Pennsylvania",42087,"Mifflin "
"2292","PA","Pennsylvania",42089,"Monroe "
"2293","PA","Pennsylvania",42091,"Montgomery "
"2294","PA","Pennsylvania",42093,"Montour "
"2295","PA","Pennsylvania",42095,"Northampton "
"2296","PA","Pennsylvania",42097,"Northumberland "
"2297","PA","Pennsylvania",42099,"Perry "
"2298","PA","Pennsylvania",42101,"Philadelphia "
"2299","PA","Pennsylvania",42103,"Pike "
"2300","PA","Pennsylvania",42105,"Potter "
"2301","PA","Pennsylvania",42107,"Schuylkill "
"2302","PA","Pennsylvania",42109,"Snyder "
"2303","PA","Pennsylvania",42111,"Somerset "
"2304","PA","Pennsylvania",42113,"Sullivan "
"2305","PA","Pennsylvania",42115,"Susquehanna "
"2306","PA","Pennsylvania",42117,"Tioga "
"2307","PA","Pennsylvania",42119,"Union "
"2308","PA","Pennsylvania",42121,"Venango "
"2309","PA","Pennsylvania",42123,"Warren "
"2310","PA","Pennsylvania",42125,"Washington "
"2311","PA","Pennsylvania",42127,"Wayne "
"2312","PA","Pennsylvania",42129,"Westmoreland "
"2313","PA","Pennsylvania",42131,"Wyoming "
"2314","PA","Pennsylvania",42133,"York "
"2315","RI","Rhode Island",44001,"Bristol "
"2316","RI","Rhode Island",44003,"Kent "
"2317","RI","Rhode Island",44005,"Newport "
"2318","RI","Rhode Island",44007,"Providence "
"2319","RI","Rhode Island",44009,"Washington "
"2320","SC","South Carolina",45001,"Abbeville "
"2321","SC","South Carolina",45003,"Aiken "
"2322","SC","South Carolina",45005,"Allendale "
"2323","SC","South Carolina",45007,"Anderson "
"2324","SC","South Carolina",45009,"Bamberg "
"2325","SC","South Carolina",45011,"Barnwell "
"2326","SC","South Carolina",45013,"Beaufort "
"2327","SC","South Carolina",45015,"Berkeley "
"2328","SC","South Carolina",45017,"Calhoun "
"2329","SC","South Carolina",45019,"Charleston "
"2330","SC","South Carolina",45021,"Cherokee "
"2331","SC","South Carolina",45023,"Chester "
"2332","SC","South Carolina",45025,"Chesterfield "
"2333","SC","South Carolina",45027,"Clarendon "
"2334","SC","South Carolina",45029,"Colleton "
"2335","SC","South Carolina",45031,"Darlington "
"2336","SC","South Carolina",45033,"Dillon "
"2337","SC","South Carolina",45035,"Dorchester "
"2338","SC","South Carolina",45037,"Edgefield "
"2339","SC","South Carolina",45039,"Fairfield "
"2340","SC","South Carolina",45041,"Florence "
"2341","SC","South Carolina",45043,"Georgetown "
"2342","SC","South Carolina",45045,"Greenville "
"2343","SC","South Carolina",45047,"Greenwood "
"2344","SC","South Carolina",45049,"Hampton "
"2345","SC","South Carolina",45051,"Horry "
"2346","SC","South Carolina",45053,"Jasper "
"2347","SC","South Carolina",45055,"Kershaw "
"2348","SC","South Carolina",45057,"Lancaster "
"2349","SC","South Carolina",45059,"Laurens "
"2350","SC","South Carolina",45061,"Lee "
"2351","SC","South Carolina",45063,"Lexington "
"2352","SC","South Carolina",45065,"McCormick "
"2353","SC","South Carolina",45067,"Marion "
"2354","SC","South Carolina",45069,"Marlboro "
"2355","SC","South Carolina",45071,"Newberry "
"2356","SC","South Carolina",45073,"Oconee "
"2357","SC","South Carolina",45075,"Orangeburg "
"2358","SC","South Carolina",45077,"Pickens "
"2359","SC","South Carolina",45079,"Richland "
"2360","SC","South Carolina",45081,"Saluda "
"2361","SC","South Carolina",45083,"Spartanburg "
"2362","SC","South Carolina",45085,"Sumter "
"2363","SC","South Carolina",45087,"Union "
"2364","SC","South Carolina",45089,"Williamsburg "
"2365","SC","South Carolina",45091,"York "
"2366","SD","South Dakota",46003,"Aurora "
"2367","SD","South Dakota",46005,"Beadle "
"2368","SD","South Dakota",46007,"Bennett "
"2369","SD","South Dakota",46009,"Bon Homme "
"2370","SD","South Dakota",46011,"Brookings "
"2371","SD","South Dakota",46013,"Brown "
"2372","SD","South Dakota",46015,"Brule "
"2373","SD","South Dakota",46017,"Buffalo "
"2374","SD","South Dakota",46019,"Butte "
"2375","SD","South Dakota",46021,"Campbell "
"2376","SD","South Dakota",46023,"Charles Mix "
"2377","SD","South Dakota",46025,"Clark "
"2378","SD","South Dakota",46027,"Clay "
"2379","SD","South Dakota",46029,"Codington "
"2380","SD","South Dakota",46031,"Corson "
"2381","SD","South Dakota",46033,"Custer "
"2382","SD","South Dakota",46035,"Davison "
"2383","SD","South Dakota",46037,"Day "
"2384","SD","South Dakota",46039,"Deuel "
"2385","SD","South Dakota",46041,"Dewey "
"2386","SD","South Dakota",46043,"Douglas "
"2387","SD","South Dakota",46045,"Edmunds "
"2388","SD","South Dakota",46047,"Fall River "
"2389","SD","South Dakota",46049,"Faulk "
"2390","SD","South Dakota",46051,"Grant "
"2391","SD","South Dakota",46053,"Gregory "
"2392","SD","South Dakota",46055,"Haakon "
"2393","SD","South Dakota",46057,"Hamlin "
"2394","SD","South Dakota",46059,"Hand "
"2395","SD","South Dakota",46061,"Hanson "
"2396","SD","South Dakota",46063,"Harding "
"2397","SD","South Dakota",46065,"Hughes "
"2398","SD","South Dakota",46067,"Hutchinson "
"2399","SD","South Dakota",46069,"Hyde "
"2400","SD","South Dakota",46071,"Jackson "
"2401","SD","South Dakota",46073,"Jerauld "
"2402","SD","South Dakota",46075,"Jones "
"2403","SD","South Dakota",46077,"Kingsbury "
"2404","SD","South Dakota",46079,"Lake "
"2405","SD","South Dakota",46081,"Lawrence "
"2406","SD","South Dakota",46083,"Lincoln "
"2407","SD","South Dakota",46085,"Lyman "
"2408","SD","South Dakota",46087,"McCook "
"2409","SD","South Dakota",46089,"McPherson "
"2410","SD","South Dakota",46091,"Marshall "
"2411","SD","South Dakota",46093,"Meade "
"2412","SD","South Dakota",46095,"Mellette "
"2413","SD","South Dakota",46097,"Miner "
"2414","SD","South Dakota",46099,"Minnehaha "
"2415","SD","South Dakota",46101,"Moody "
"2416","SD","South Dakota",46102,"Oglala Lakota "
"2417","SD","South Dakota",46103,"Pennington "
"2418","SD","South Dakota",46105,"Perkins "
"2419","SD","South Dakota",46107,"Potter "
"2420","SD","South Dakota",46109,"Roberts "
"2421","SD","South Dakota",46111,"Sanborn "
"2422","SD","South Dakota",46115,"Spink "
"2423","SD","South Dakota",46117,"Stanley "
"2424","SD","South Dakota",46119,"Sully "
"2425","SD","South Dakota",46121,"Todd "
"2426","SD","South Dakota",46123,"Tripp "
"2427","SD","South Dakota",46125,"Turner "
"2428","SD","South Dakota",46127,"Union "
"2429","SD","South Dakota",46129,"Walworth "
"2430","SD","South Dakota",46135,"Yankton "
"2431","SD","South Dakota",46137,"Ziebach "
"2432","TN","Tennessee",47001,"Anderson "
"2433","TN","Tennessee",47003,"Bedford "
"2434","TN","Tennessee",47005,"Benton "
"2435","TN","Tennessee",47007,"Bledsoe "
"2436","TN","Tennessee",47009,"Blount "
"2437","TN","Tennessee",47011,"Bradley "
"2438","TN","Tennessee",47013,"Campbell "
"2439","TN","Tennessee",47015,"Cannon "
"2440","TN","Tennessee",47017,"Carroll "
"2441","TN","Tennessee",47019,"Carter "
"2442","TN","Tennessee",47021,"Cheatham "
"2443","TN","Tennessee",47023,"Chester "
"2444","TN","Tennessee",47025,"Claiborne "
"2445","TN","Tennessee",47027,"Clay "
"2446","TN","Tennessee",47029,"Cocke "
"2447","TN","Tennessee",47031,"Coffee "
"2448","TN","Tennessee",47033,"Crockett "
"2449","TN","Tennessee",47035,"Cumberland "
"2450","TN","Tennessee",47037,"Davidson "
"2451","TN","Tennessee",47039,"Decatur "
"2452","TN","Tennessee",47041,"DeKalb "
"2453","TN","Tennessee",47043,"Dickson "
"2454","TN","Tennessee",47045,"Dyer "
"2455","TN","Tennessee",47047,"Fayette "
"2456","TN","Tennessee",47049,"Fentress "
"2457","TN","Tennessee",47051,"Franklin "
"2458","TN","Tennessee",47053,"Gibson "
"2459","TN","Tennessee",47055,"Giles "
"2460","TN","Tennessee",47057,"Grainger "
"2461","TN","Tennessee",47059,"Greene "
"2462","TN","Tennessee",47061,"Grundy "
"2463","TN","Tennessee",47063,"Hamblen "
"2464","TN","Tennessee",47065,"Hamilton "
"2465","TN","Tennessee",47067,"Hancock "
"2466","TN","Tennessee",47069,"Hardeman "
"2467","TN","Tennessee",47071,"Hardin "
"2468","TN","Tennessee",47073,"Hawkins "
"2469","TN","Tennessee",47075,"Haywood "
"2470","TN","Tennessee",47077,"Henderson "
"2471","TN","Tennessee",47079,"Henry "
"2472","TN","Tennessee",47081,"Hickman "
"2473","TN","Tennessee",47083,"Houston "
"2474","TN","Tennessee",47085,"Humphreys "
"2475","TN","Tennessee",47087,"Jackson "
"2476","TN","Tennessee",47089,"Jefferson "
"2477","TN","Tennessee",47091,"Johnson "
"2478","TN","Tennessee",47093,"Knox "
"2479","TN","Tennessee",47095,"Lake "
"2480","TN","Tennessee",47097,"Lauderdale "
"2481","TN","Tennessee",47099,"Lawrence "
"2482","TN","Tennessee",47101,"Lewis "
"2483","TN","Tennessee",47103,"Lincoln "
"2484","TN","Tennessee",47105,"Loudon "
"2485","TN","Tennessee",47107,"McMinn "
"2486","TN","Tennessee",47109,"McNairy "
"2487","TN","Tennessee",47111,"Macon "
"2488","TN","Tennessee",47113,"Madison "
"2489","TN","Tennessee",47115,"Marion "
"2490","TN","Tennessee",47117,"Marshall "
"2491","TN","Tennessee",47119,"Maury "
"2492","TN","Tennessee",47121,"Meigs "
"2493","TN","Tennessee",47123,"Monroe "
"2494","TN","Tennessee",47125,"Montgomery "
"2495","TN","Tennessee",47127,"Moore "
"2496","TN","Tennessee",47129,"Morgan "
"2497","TN","Tennessee",47131,"Obion "
"2498","TN","Tennessee",47133,"Overton "
"2499","TN","Tennessee",47135,"Perry "
"2500","TN","Tennessee",47137,"Pickett "
"2501","TN","Tennessee",47139,"Polk "
"2502","TN","Tennessee",47141,"Putnam "
"2503","TN","Tennessee",47143,"Rhea "
"2504","TN","Tennessee",47145,"Roane "
"2505","TN","Tennessee",47147,"Robertson "
"2506","TN","Tennessee",47149,"Rutherford "
"2507","TN","Tennessee",47151,"Scott "
"2508","TN","Tennessee",47153,"Sequatchie "
"2509","TN","Tennessee",47155,"Sevier "
"2510","TN","Tennessee",47157,"Shelby "
"2511","TN","Tennessee",47159,"Smith "
"2512","TN","Tennessee",47161,"Stewart "
"2513","TN","Tennessee",47163,"Sullivan "
"2514","TN","Tennessee",47165,"Sumner "
"2515","TN","Tennessee",47167,"Tipton "
"2516","TN","Tennessee",47169,"Trousdale "
"2517","TN","Tennessee",47171,"Unicoi "
"2518","TN","Tennessee",47173,"Union "
"2519","TN","Tennessee",47175,"Van Buren "
"2520","TN","Tennessee",47177,"Warren "
"2521","TN","Tennessee",47179,"Washington "
"2522","TN","Tennessee",47181,"Wayne "
